year,episode_number,title,airdate,rating,total_votes,desc
2018,832,A Deadly Kiss! The Mission to Assassinate the Emperor Kicks Off!,2018-04-15,9.2,1435.0,When Sanji lifts Pudding's gown and sees her third eye he calls it beautiful causing Pudding to get emotional. A gunshot is fired giving Luffy the signal to crash the tea party.
2018,833,Returning the Sake Cup! The Manly Jimbei Pays His Debt!,2018-04-22,9.5,2099.0,"Jinbe tells Big Mom that he is the one behind Luffy crashing the tea party, Jinbe also asks to leave the Big Mom Pirates and join the Straw hats. While everyone is distracted Brook has a plan."
2018,834,The Mission Failed?! The Big Mom Pirates Strike Back!,2018-04-29,9.2,1356.0,"Brook destroys the portrait of mother Carmel, however Big Mom doesn't shriek. Pudding tries to kill Sanji. Germa gets captured by the Big Mom pirates. Katakuri goes after Luffy but Bege, Pedro and Jinbe defend him."
2018,835,"Run, Sanji! SOS! Germa 66!",2018-05-06,9.1,1345.0,Luffy shows Big Mom the smashed portrait of mother Carmel. Big Mom shrieks stunning everyone without earbuds. Sanji and the straw hats save the Vinsmoke family.
2018,836,Mom's Secret! The Giant's Island Elbaph and a Little Monster!,2018-05-13,8.0,578.0,"When Big Mom was five years old she was left on Elbaf by her parents. Big Mom was taken care of by mother Carmel, the nun of an orphanage. As a child, Big Mom caused trouble at the orphanage."
2018,837,The Birth of Mom! The Day That Carmel Vanished!,2018-05-20,9.0,1319.0,Linlin causes havoc at Elbaf which leads to the death of one of the giants and her having to leave Elbaf along with mother Carmel and the other kids. Mother Carmel's true intentions are brought to light.
2018,838,The Launcher Blasts! The Moment of Big Mom's Assassination!,2018-05-27,8.1,577.0,It is revealed how Big Mom became a pirate. The assassination plan begins to quickly fall apart.
2018,839,The Evil Army! Transform! Germa 66!,2018-06-03,8.5,945.0,Bege transforms into a giant fortress allowing people to hide in him. Germa 66 spring into action and assist in fighting against the Big Mom pirates. After trying a few more times Bege announces the assassination of Big Mom failed.
2018,840,Cutting the Father-Son Relationship! Sanji and Judge!,2018-06-10,7.9,565.0,Big Mom stops shrieking and comes to her senses and attacks Bege's castle body. Bege comes up with a plan of escape.
2018,841,Escape From the Tea Party! Luffy vs. Big Mom!,2018-06-17,8.7,1004.0,Caesar tries to fly with Bege and escape from the Big Mom Pirates with everyone inside of Bege. Germa 66 help defend Ceasar.
2018,842,"The Execution Begins! Luffy's Allied Forces Are Annihilated?!""",2018-06-24,8.7,1009.0,Judge Vinsmoke is defeated by Big Mom. All of Luffy's allies are captured. An unexpected event greatly shifts the tide of battle.
2018,843,The Chateau Collapses! The Straw Hat's Great Escape Begins!,2018-07-01,7.8,566.0,The straw hat pirates and the fire tank pirates decide to make their escape and discontinue from traveling together. Big Mom has a hunger pang and starts attacking everything.
2018,844,The Spear of Elbaph! Onslaught! The Flying Big Mom!,2018-07-08,7.7,538.0,The straw hats are retreating back to their ship while Big Mom pursues them. Germa 66 get rid of the Big Mom pirates attacking their kingdom.
2018,845,Pudding's Determination! Ablaze! The Seducing Woods!,2018-07-15,7.9,564.0,The straw hats continue to flee from Big Mom on Kingbaum. Pudding asks Chiffon for help in baking a cake to stop Big Mom's rampage.
2018,846,A Lightning Counterattack! Nami and Zeus the Thundercloud!,2018-07-22,7.9,570.0,The straw hats flee from Big Mom. Chopper and Brook make their way to the shark submerge. Nami uses Zeus for an attack on Big Mom.
2018,847,A Coincidental Reunion! Sanji and the Lovestruck Evil Pudding!,2018-07-29,7.8,569.0,Chopper and Brook get to the sunny only to find the Big Mom pirates occupying it. Brook and Chopper fight the pirates on the sunny. Chiffon and Pudding tell Sanji about their plan to make a wedding cake for Big Mom and ask him for help.
2018,848,Save the Sunny! Fighting Bravely! Chopper and Brook!,2018-08-05,7.8,574.0,Sanji makes his way with Pudding and Chiffon to make a wedding cake for Big Mom. Brook and Chopper fight Pero-Pero. Luffy and the rest of the straw hats make their way to the sunny.
2018,849,"Before the Dawn! Pedro, the Captain of the Guardians!",2018-08-12,9.4,1903.0,Peros uses his candy to halt the sunny. Pedro remembers Gol D Roger. Pedro uses his last resort to stop Peros.
2018,850,"I'll Be Back! Luffy, Deadly Departure!",2018-08-19,9.4,1915.0,The straw hats get ready to use coup-de burst to escape from the Big Mom pirates. Luffy and Katakuri face off before their fight.
2018,851,"The Man with a Bounty of Billion! The Strongest Sweet General, Katakuri!",2018-08-26,9.0,1351.0,Luffy and Katakuri begin their fight. Brook and Chopper are told by Nami about Pedro's apparent demise. Sanji. Pudding and Chiffon continue making their way to the island with the ingredients to make Big Mom's wedding cake.
2018,852,A Hard Battle Starts! Luffy vs. Katakuri!,2018-09-02,9.1,1372.0,"Luffy's and Katakuri's battle becomes more and more one-sided in favor of Katkuri. Sanji, Pudding and Chiffon arrive at the cake factory and begin making the wedding cake for Big Mom."
2018,853,"The Green Room! An Invincible Helmsman, Jimbei!",2018-09-16,8.6,1005.0,"Luffy tells Nami to break all the mirrors on the ship. Sanji, Pudding, Chiffon and the 31 chefs work together to make the wedding cake for Big Mom. A giant wave is made by Big Mom but Jinbei comes up with a quick plan to get through it."
2018,854,The Threat of the Mole! Luffy's Silent Fight!,2018-09-23,9.0,1328.0,The straw hats come up with a rendezvous point after the Big Mom pirates believe some of them to be dead. Germa continues to fight with the Big Mom pirates. Brulee overhears the straw hats plan and lets Peros know where they plan to meet.
2018,855,The End of the Deadly Battle?! Katakuri's Awakening in Anger!,2018-09-30,8.7,1013.0,Katakuri uses his awakened devil fruit ability. Germa 66 defeat the group of Big Mom pirates invading their kingdom. Katakuri looks to end the battle between himself and Luffy.
2018,856,The Forbidden Secret! Katakuri's Merienda!,2018-10-07,9.4,1846.0,Katakuri begins to eat but he does it alone so no one sees him. Luffy sees something that Katakuri doesn't want anyone to see and sends him into a rage.
2018,857,Luffy Fights Back! The Invincible Katakuri's Weak Point!,2018-10-14,9.1,1329.0,Luffy uses fourth gear and begins to understand Katakuri's ability. Brulee tells Pudding about what she knows about the straw hats plans and Sanji hears her.
2018,858,Another Crisis! Gear Four vs. Unstoppable Donuts!,2018-10-21,7.9,587.0,The Big Mom pirates can't locate the straw hat pirates or the fire tank pirates. Luffy runs out of time for fourth gear and must wait ten minutes before he can use haki again. Luffy finds Brulee and escapes from Katakuri using her power.
2018,859,"The Rebellious Daughter, Chiffon! Sanji's Big Plan for Transporting the Cake!",2018-10-28,7.6,421.0,Luffy looks for a mirror to escape from Peros and Big Mom. Chiffon is attacked by Oven causing her father and Sanji to try and help her. Bege comes to rescue Chiffon.
2018,860,A Man's Way of Life! Bege and Luffy's Determination as Captains,2018-11-04,7.9,519.0,Bege and his crew go to rescue Chiffon from Oven and pick up the cake. Carrot worries about a possible full moon. Luffy thinks about what he needs to do to beat Katakuri.
2018,861,The Cake Sank?! Sanji and Bege's Getaway Battle!,2018-11-11,7.8,435.0,Luffy returns to fight Katakuri. The fire tank pirates escape with the cake but are pursued by Oven. Pound attacks Oven to stop him from going after Chiffon and the rest of the fire tank pirates.
2018,862,Sulong! Carrot's Big Mystic Transformation!,2018-11-18,9.2,1492.0,"Carrot turns into a sulong, an ability minks have on full moons. As a sulong Carrot's strength is greatly increased. Carrot attacks Daifuku's ship and the Big Mom pirates surrounding him. Carrot draws some of Daifuku's attacks making attack his own ships."
2018,863,Break Through! The Straw Hat's Mighty Sea Battle!,2018-11-25,8.2,586.0,Luffy's and Katakuri's long battle continues. Bege tries to poison the wedding cake but Sanji won't let him. Brook and Carrot deal with some of the Big Mom Pirates and retreat back to the sunny. Big Mom lands on the sunny seeking cake.
2018,864,Finally Clash - Yonko VS Straw Hat Crew,2018-12-09,9.0,1328.0,Luffy tries to use observation haki the same way Katakuri uses it in order to beat him. Big Mom and the straw hats fight.
2018,865,Dark King's Direct Precepts! The Battle Against Katakuri Turns Around!,2018-12-16,8.7,1003.0,The straw hats manage to capture Zeus. Luffy remembers his haki training with Dark King Rayleigh.
2018,866,"Finally He Returns! Sanji, the Man Who'll Stop the Emperor of the Sea!",2018-12-23,8.0,594.0,Luffy begins to use observation haki a little more effectively allowing him to dodge some of Katakuri's attacks. As Big Mom attacks the straw hats Bege lures Big Mom away with the wedding cake and Sanji makes his way on the sunny.
2019,867,Lurking in the Darkness! An Assassin Targeting Luffy!,2019-01-06,8.7,1059.0,"As Luffy is fighting Katakuri, he is shot with a numbing agent by Katakuri's little sister. Oven orders everyone on cacao island to destroy or sink all there mirrors."
2019,868,One Man's Determination! Katakuri's Deadly Big Fight!,2019-01-13,9.5,2370.0,"Katakuri notices Flampe has been shooting at Luffy, Katakuri then stabs himself as he wants an honorable victory. Chiffon convinces Bege to change course to a different island. Smoothie attacks the straw hats ship."
2019,869,Wake Up! The Color of Observation Able to Top the Strongest!,2019-01-20,9.3,1776.0,Luffy thinks back to the days he was training with Rayleigh. Many of the Big Mom pirates gather at cacao island. Luffy uses a new form of fourth gear.
2019,870,A Fist of Divine Speed! Another Gear Four Application Activated!,2019-01-27,9.7,4467.0,"Luffy uses a new form for fourth gear, 'Snake Man'. Sanji makes his way to cacao island to back Luffy up."
2019,871,Finally Concluded - An Outcome of the Fierce Battle with Katakuri,2019-02-03,9.4,2096.0,Luffy and Katakuri both land simultaneous blows ending their battle with both of them on the ground. Pekoms helps Luffy by bringing Brulee to allow him to escape from the mirror world.
2019,872,A Desperate Situation! The Iron-Tight Entrapment of Luffy!,2019-02-10,9.0,1367.0,Pekoms has a plan to allow Luffy to escape. Sanji takes Luffy and tries to skywalk to the sunny. The Big Mom pirates get attacked by an enemy they thought they had dealt with.
2019,873,Pulling Back from the Brink! The Formidable Reinforcements - Germa!,2019-02-17,9.1,1417.0,Brulee informs the Big Mom pirates that Luffy beat Katakuri. Sanji gets assistance from his siblings as he is carrying Luffy back to the sunny.
2019,874,The Last Hope! The Sun Pirates Emerge!,2019-02-24,8.7,1045.0,Sanji and Luffy make it back to the sunny. The fire tank pirates make it to their destination but their ship gets destroyed by Big Mom. As the straw hats are surrounded Jinbie's old crew the Sun pirates help them.
2019,875,A Fascinating Taste - Sanji's Cake of Happiness,2019-03-03,8.7,1076.0,Big Mom finally eats the cake. The Sun pirates help the straw hats but have to retreat after Oven heats the water. The straw hats are once again surrounded.
2019,876,"The Man of Humanity and Justice - Jinbe, a Desperate Massive Ocean Current",2019-03-17,9.1,1386.0,The fish-men temporarily fool the Big Mom pirates into believing that the straw hats are dead. Jimbe helps the Sun pirates and Luffy asks him to meet with the crew in the land of Wano when he's done.
2019,877,Time for Farewell! Pudding's One Last Request!,2019-03-24,9.4,2240.0,Carrot tells Sanji the news about Pedro. Germa and the Sun pirates continue on fighting with the Big Mom Pirates to allow for the straw hats to escape. Pudding remembers her time with Sanji. Brulee tends to Katakuri.
2019,878,The World in Shock! The Fifth Emperor of the Sea Arrives!,2019-03-31,8.6,1154.0,"The news of the assassination attempt on Big Mom's life by Luffy, Bege, Jimbe and Sanji makes news around the world."
2019,879,To the Levely! Gathering of the Straw Hat Allies!,2019-04-07,7.6,380.0,Luffy gets upset because he thinks he bounty has been lowered. Coby helps the royalty of Dressrosa and remembers his early days with Luffy.
2019,880,Sabo Goes into Action! All the Captains of the Revolutionary Army Appear!,2019-04-14,7.8,374.0,The four captains of the revolutionary army stop pirates who are attacking a village. Sabo reads the news about Luffy. The revolutionary army prepares to declare war on the celestial dragons.
2019,881,Going into Action! The Implacable New Admiral of the Fleet - Sakazuki,2019-04-21,6.2,452.0,Sakazuki is not happy with Fujitora going to any navy bases. Sengoku about how Luffy broke into impel down and the battle of marineford.
2019,882,The Paramount War! The Inherited Will of the King of the Pirates!,2019-04-28,6.4,401.0,Sengoku thinks about how the marines should have killed Luffy and thinks back to the marineford war and Ace's death. Royalty starts to attend reverie.
2019,883,One Step Ahead of the Dream - Shirahoshi's Path to the Sun!,2019-05-05,6.5,374.0,"Both Luffy and Sabo think back to when they met. Sabo's adoptive brother, Stelly, meets Garp."
2019,884,I Miss Him! Vivi and Rebecca's Sentiments!,2019-05-12,6.5,380.0,Vivi tells Rebbeca about how Luffy and his crew saved her country.
2019,885,In the Dark Recesses of the Holyland! A Mysterious Giant Straw Hat!,2019-05-19,7.3,433.0,Vivi meets with Wapol and Dalton. Vivi and Dalton talk about Luffy and Chopper. Bartolomeo is giving out straw hat pins for people to wear. Doflamingo talks about the secret of Mariejois.
2019,886,The Uproarious Holy Land - Princess Shirahoshi is being targeted!,2019-05-26,7.1,407.0,Stelly sees the empty throne and wishes to sit on it. The same celestial dragon that Luffy punched wishes to capture Shirahoshi and keep her as a pet. Rob Lucci is now part of CP0. Another celestial dragon saves Shirahoshi.
2019,887,On the Verge - The Two Yonko Targeting Luffy,2019-06-02,8.3,900.0,"Big Mom and Kaido talk about straw hat Luffy and who gets to kill him. Brief recaps of Fish-man island, Punk Hazard, Dressrosa, Zou and Whole cake island is given. Shanks meets with the five elders."
2019,888,Sabo Gets Angry - Tragedy of the Revolutionary Army Officer Kuma,2019-06-09,7.7,386.0,"Sabo takes pictures of Mariejois. Sabo sees a celestial dragon, riding Kuma which sends him into a rage but he is stopped before he can attack by the revolutionary army's captains. Jewelry Bonney sneaks in Mariejois."
2019,889,"Finally, It Starts! The Conspiracy-filled Reverie!",2019-06-16,7.5,393.0,A recap of the events briefly before and after the time-skip. The reverie begins but with a mysterious figure who even the five elders answer to.
2019,890,Marco! The Keeper of Whitebeard's Last Memento!,2019-06-23,7.3,377.0,A recap of some of Whitebeard's life. Marco is looking after Whitebeards home and thinks of it as a memento of Whitebeard. Marco talks about challenging Blackbeard.
2019,891,Climbing Up a Waterfall! A Great Journey Through the Land of Wano's Sea Zone!,2019-06-30,8.8,1266.0,Marco the leader of the first division of white-beard s crew carries on the legacy of his father.
2019,892,Wano Country! To the Land of Dancing Sakura and Samurai,2019-07-07,9.4,2351.0,It is revealed that the straw hats have been living in Wano under different names and keeping their identity secret. Zoro gets captured by the authority of Wano for a crime he didn't do and is told to commit seppuku.
2019,893,Otama Appears! Luffy vs. Kaido's Army!,2019-07-14,9.1,1594.0,Luffy is in the land of Wano but is separated from the rest of his crew. Luffy sees two animals fighting and is attacked but swiftly deals with them. Zoro is wanted in Wano after attacking samurai. Luffy befriends a girl named Otama.
2019,894,He'll Come! The Legend of Ace in the Land of Wano!,2019-07-21,9.1,1647.0,Otana invites Luffy to her home and gives Luffy rice. Luffy finds out more about Wano from Otana's master. Otana tells Luffy that she's waiting for Ace. Luffy informs her of Ace's death. Basil Hawkins makes his way to his men.
2019,895,"Side Story! The World's Greatest Bounty Hunter, Cidre!",2019-07-28,6.0,341.0,The straw hats are attacked by bounty hunters and use coup-de burst to get away. Luffy wants to buy cola but ends up in a bath with Boa Hancock. The two of them are then attacked by the same bounty hunters.
2019,896,Side Story! Clash! Luffy vs. the King of Carbonation!,2019-08-04,5.9,345.0,Cidre fights Luffy and his followers fight Boa Hancock. Some of the men explain to Zoro and Sanji that they are being forced to follow Cidre Guild. After Luffy defeats Cidre he finds an invitation to the Pirate Fest.
2019,897,"Save Otama! Straw Hat, Bounding through the Wasteland!",2019-08-11,8.9,1382.0,"Luffy decides to take Otama to a Dr. Luffy dresses like a samurai and takes Kotetsu the 2nd, a cursed sword, with him. Zoro saves a woman being chased. Luffy and Zoro reunite. Basil Hawkins appears and is ready to attack Zoro and Luffy."
2019,898,The Headliner! Hawkings the Magician Appears!,2019-08-18,8.7,1136.0,Zoro notices Luffy's sword and asks if he can hold it but Luffy refuses. Zoro and Luffy battle Hawkins's underlings. Luffy and Zoro are carried away by Komachiyo after he notices Otama's condition worsening. Hawkins pursues them.
2019,899,Defeat is Inevitable! The Strawman's Fierce Attack!,2019-08-25,9.2,1813.0,Zoro fights Hawkins's Strawman. Zoro defeats the Strawman allowing himself and Luffy to flee. The woman Zoro saved earlier gives Zoro and Luffy directions and offers to help Otama.
2019,900,The Greatest Day of My Life! Otama and Her Sweet Red-bean Soup!,2019-09-01,8.7,1120.0,"Otama drinks herbal medicine and quickly recovers. Tsuru offers Otama red-bean soup. Tsuru explains the situation of Wano. One of Kaido's subordinates to tries to kill Tsuru, something Zoro stops. Otama is kidnapped one of Kaido's goons."
2019,901,Entering Enemy Territory! The Protagonists Spread into the Town of Bakura!,2019-09-08,7.7,589.0,"Gazel-man takes Otama to Holdem, one of the 3 headliners in Bakura. Okiku tells Luffy and Zoro that she's a samurai. Otama is asked by Holdem how she tamed a giant baboon. Bepo tells Law that Luffy and Zoro are going to attack Bakura town."
2019,902,The Yokozuna Appears! The Invincible Urashima Goes After Okiku!,2019-09-15,7.7,586.0,"Luffytaro, Zorojuro, and Okiku finally make it to town but immediately are questioned. Luffy gets past them using his Haki to stay hidden, but once Urashima sees Okiku he makes his move again to try and make her his wife. She has other ideas after being captured."
2019,903,A Climactic Sumo Battle! Straw Hat vs. the Strongest Ever Yokozuna!,2019-09-22,7.1,511.0,Luffy faces against Urashima in a sumo match. Luffy sends Urashima crashing into Holdem's residence where Holdem tries to pull off Tama's cheek for the devil fruit power she possesses.
2019,904,Luffy Rages! Rescue Otama from Danger!,2019-09-29,7.0,477.0,Holdem approaches holding Tama hostage before Luffy's group who were fighting the beast pirates.
2019,905,Fighting for Otama! Fight against Holdem!,2019-10-06,8.5,1088.0,"Holdem continues to taunt Luffy's group while holding Tama hostage, threatening to chew her up with Kamijiro. Kiku warns Luffy against attacking Holdem as Kuri is ruled by Jack, and he will destroy Bakura Town if they fight back."
2019,906,Duel! The Magician and the Surgeon of Death!,2019-10-13,8.6,1092.0,"After defeating Holdem, Luffy grabs Tama and flees the scene. During the escape, they encounter Speed and Tama tames her. They then catch up to Zoro, Kiku, and Komachiyo as the latter three were fleeing with the stolen food cart."
2019,907,Romance Dawn,2019-10-20,6.0,378.0,"It adapts the second pilot of One Piece, telling a different backstory how Luffy became a rubber man. Luffy has to fight the pirate Spiel, which uses witch like magic to fight, and rescue a kidnapped girl named Ann and her pet bird."
2019,908,The Coming of the Treasure Ship! Luffytaro Returns the Favor!,2019-10-27,8.6,1116.0,"Luffy's group delivers the stolen food cart to Okobore Town and Luffy also gives the residents clean water. After Luffy parted ways with Tama and Speed, Law takes the group to the ruins of Oden Castle."
2019,909,Nazo no Bohyo - Oden Joseki de no Saikai!,2019-11-10,9.1,1500.0,"While Zoro battles a giant tiger, Luffy, Law, and Okiku arrive at Oden castle, the three reunite with Kin'emon as well as Momonosuke. Nami, Sanji, Chopper, and Brook then regroup with Luffy. Kin'emon reveals a shocking truth."
2019,910,A Legendary Samurai! The Man Who Roger Admired!,2019-11-17,9.0,1434.0,"While traveling to Oden Castle, Komachiyo, Law, Luffy, Zoro, and Kiku encounter a ferocious tiger. The group later arrive at the ruins of Oden Castle. After seeing the graves of the Kozuki Family, Luffy reunites with his crew and allies"
2019,911,Bringing Down the Emperor of the Sea! A Secret Raid Operation Begins!,2019-11-24,8.3,894.0,"Kin'emon lais out the plan of how they are going to defeat Kaido, but much work remains, such as recruiting allies and gathering information on the enemy."
2019,912,"The Strongest Man in the World! Shutenmaru, the Thieves Brigade Chief!",2019-12-01,9.3,1973.0,Usohachi makes a discovery. Shutenmaru and Jack face off. Kaido makes his entrance.
2019,913,Everyone is Annihilated! Kaido's Furious Blast Breath!,2019-12-08,9.3,1914.0,"The drunken Kaido flies above Okobore Town in his dragon form and threatens Shutenmaru and all the people in the town. Luffy, Law, Kin'emon, and Kiku start running towards the town to rescue them."
2019,914,Finally Clashing! The Ferocious Luffy vs. Kaido!,2019-12-15,9.6,2803.0,"Right after the destruction of Oden Castle, Luffy enters a furious battle with Kaido."
2019,915,Hakai-teki! Ichigeki Hissatsu no Raimei Hakke!,2019-12-22,9.5,2416.0,"Luffy continues his furious battle with Kaido. Despite his best efforts, the battle ends in Luffy's defeat."
2020,916,Iki-jigoku! Rufi Kutsujoku no Dai Tankutsu-jo,2020-01-05,9.0,1529.0,"After his defeat, Luffy is sent to a prison in the Udon region. Kiku returns to the mountain where Oden Castle was destroyed and discovers that the group there managed to escape the destruction."
2020,917,The Holyland in Tumult! Emperor of the Sea Blackbeard Cackles!,2020-01-12,9.1,1811.0,Perona learns from a newspaper that Gecko Moria is alive and prepares to leave Kuraigana Island to search for him. Moria and his zombie army attack Pirate Island to find Absalom only to learn that he had been killed.
2020,918,Ugokidasu - Dato Kaido Daikeikaku!,2020-01-19,8.1,939.0,"Dogstorm clashes with Shutenmaru, who refuses to aid in Kin'emon's operation. Sanji and the others seek out recruits."
2020,919,Rampage! The Prisoners - Luffy and Kid!,2020-01-26,8.2,963.0,"Nami and Shinobu finish with their current objective in the Flower Capital and Sanji's soba stand is growing more popular. In Udon, Luffy and Kid continue to work. The angry vice warden tries to attack them only to be defeated by the pair."
2020,920,Dai Hyoban! Sanji no Ohako Soba!,2020-02-02,7.6,682.0,Sanji tangles with some gang members who disrupt his soba business and learns that one of his customers has friends in high places.
2020,921,Goka Kenran - Wano Kuni Ichi no Bijo: Komurasaki,2020-02-09,6.9,597.0,"Wano's most popular courtesan heads to the palace, but a revenge plot threatens the proceedings."
2020,922,A Tale of Chivalry! Zoro and Tonoyasu's Little Trip!,2020-02-16,8.1,967.0,"Zoro goes to a gambling house with Tonoyasu. Meanwhile, the Ninja-Pirate-Mink-Samurai Alliance works to steal weapons and food. Franky learns that Minatomo no longer has the blueprints of Kaido's mansion."
2020,923,A State of Emergency! Big Mom Closes in!,2020-02-23,8.3,956.0,"The banquet at Orochi's palace begins . Shinobu, Nami, and Brook sneak into the palace as well. Meanwhile, in Udon prison, Kid explains to Luffy and Caribou about how he lost his arm."
2020,924,The Capital in an Uproar! Another Assassin Targets Sanji!,2020-03-15,9.1,1687.0,"King flies to the waterfall while the Big Mom Pirates are coming up and knocks their ship down. Meanwhile, back at the capital, Page One attack multiple soba shops and owners looking for Sanji."
2020,925,Dashing! The Righteous Soba Mask!,2020-03-22,9.1,1642.0,"As he confronts Page One, Sanji puts on his Raid Suit and displays its capabilities. Back in the shogun's caste, Robin was sneaking around trying to find important information."
2020,926,Zettai Zetsumei - Kyoi no Orochi Oniwabanshu,2020-03-29,7.8,672.0,"Robin gets caught by the Orochi Oniwabanshu in Orochi's castle. The ninjas attack Robin in order to find the truth of her intentions. Meanwhile, Chopper, Kiku, Tama, and Momonosuke find Big Mom at the shore after the encounter with King."
2020,927,Shura-jo! Osoreru Daija Shogun Orochi,2020-04-05,7.5,534.0,"At Kuri Beach, Chopper gives the amnesiac Big Mom a fake name. Back inside the shogun's castle, Orochi warns his guests about the return of the Scabbards. Toko laughs, enraging Orochi. As Orochi lashes out at Toko, Komurasaki steps in."
2020,928,The Flower Falls! The Final Moment of the Most Beautiful Woman in the Land of Wano!,2020-04-12,7.5,537.0,"Orochi takes his rage out on Komurasaki as Robin protects Toko. Brook, Nami, and Shinobu arrive at the banquet hall to aid Robin. Right after Orochi releases his grip on Komurasaki during the commotion, Kyoshiro cuts her down."
2020,929,The Bond Between Prisoners! Luffy and Old Man Hyo!,2020-04-19,7.4,539.0,"In the Ringo region, Kanjuro meets up with Shinobu's group. In Ebisu Town, Law's group learns from a newspaper that a funeral for Komurasaki will be held and that Kid escaped from Udon prison."
2020,930,A Lead Performer! Queen the Plague Emerges!,2020-06-28,7.7,627.0,Luffy kicks Daifugo to defend Hyogoro and then fights the guards until Babanuki fires a cannonball at him. Raizo manages to steal some keys from the Prisoner Mines executive tower. Later Queen arrives at the Udon prison.
2020,931,Goes up. Luffy's Desperate Escape!,2020-07-05,7.5,536.0,"At the Prisoner Mines, the Sumo Inferno begins, but Luffy easily defeated his opponents. Meanwhile at the Flower Capital bathhouse, Drake and Hawkins arrive to search for those associated with the Kozuki Family."
2020,932,Dead or Alive! Queen's Sumo Inferno!,2020-07-12,7.9,704.0,"At the Prisoner Mines, the Sumo Inferno begins, but Luffy easily defeated his opponents. Meanwhile at the Flower Capital bathhouse, Drake and Hawkins arrive to search for those associated with the Kozuki Family."
2020,933,Gyukimaru! Zoro Fights a Duel on Bandit's Bridge,2020-07-19,9.0,1584.0,"Sumo Inferno continues and Queen sends in the Gifters. At the bridge, Zoro clashes with Gyukimaru to get Shusui back. Their fight is interrupted when a woman and Toko arrive seeking help as they were chased by an assassin known as Kamazo."
2020,934,A Big Turnover! The Three-Sword Style Overcomes Danger!,2020-07-26,9.3,2369.0,"During an argument with Shinobu, Law plans to rescue his crew. Meanwhile at Oihagi Bridge, Zoro continues his clash with Kamazo."
2020,935,"Zoro, Stunned! The Shocking Identity of the Mysterious Woman!",2020-08-02,8.0,697.0,Luffy continues trying to use an advanced Busoshoku Haki technique as he and Hyogoro are confronted by Alpacaman and Madilloman.
2020,936,Get the Hang of It! The Land of Wano's Haki - Ryuo!,2020-08-09,7.9,691.0,"After Hiyori reveals her identity to Zoro, she explains about some things about her past such as how Kawamatsu watched over her after her parents' death."
2020,937,Tonoyasu! Ebisu's most beloved!,2020-08-16,7.8,681.0,Luffy tries to learn Ryuo through fighting in the Sumo Inferno. It continues until the night and will resume the next day. Luffy and Hyogoro meet Caribou and Raizo and talks about the rebellion.
2020,938,Shaking the nation. The identity of Ushimitsu Kozo,2020-08-23,7.7,548.0,"After his capture, Tonoyasu is sentenced to execution. Meanwhile, Holdem and his men battle the Mt. Atama Thieves. While clashing with Ashura Doji, Holdem sets the mountain on fire."
2020,939,The Straw Hats are running! Save the captive Tonoyasu,2020-08-30,8.9,1472.0,"Toko and Zoro's group make their way to the Flower Capital. As Shimotsuki Yasuie is placed on a wooden pole and is being broadcast throughout Wano, his old acquaintances recognize him."
2020,940,Zoro's Fury! The Truth About the Smile!,2020-09-06,9.4,2126.0,"After claiming responsibility for Kin'emon's secret message, saying it was a prank, and casting doubt in the Rasetsu prison guards, Yasuie meets a brutal end as Orochi and his men shoot him to death."
2020,941,Toko's Tears! Orochi's Pitiless Bullets!,2020-09-13,9.1,1609.0,"As the citizens of Ebisu Town grieve over Yasuie's death, Shinobu reveals more information about the SMILE fruits. Meanwhile Zoro and Sanji step in fight to save Toko from Orochi."
2020,942,The Straw Hats Step In! An Uproarious Deadly Battle at the Execution Ground!,2020-09-20,9.0,1532.0,"Zoro and Sanji start fighting against Orochi's clan. Nami and the rest of the Straw Hats join them. Meanwhile, at the Excavation Labor Camp a new criminal has arrived. And a shocking truth is revealed."
2020,943,Luffy's Determination! Win Through the Sumo Inferno!,2020-09-27,8.6,1179.0,Zoro clashes with Kyoshiro and Sanji clashes with X Drake while Usopp takes Toko to safety. Right after that the Orochi Oniwabanshu arrives to confront the Straw Hat Pirates.
2020,944,The Coming of the Storm! Big Mom's Great Rampage!,2020-10-04,7.7,695.0,"After the skirmish inside the Flower Capital, Kin'emon confesses to Ashura Doji that he provoked Holdem into attacking Mt. Atama. When Ashura becomes angry, Kin'emon admits his mistake and once again begs him for his help."
2020,945,A Grudge Over Oshiruko - Luffy Gets into a Desperate Situation,2020-10-11,8.7,1261.0,"Big Mom subdues Queen when the latter tries to fight her. During that scuffle, Kid and Killer are saved from drowning. Big Mom does not find any oshiruko, and when Luffy blurts out that he ate it, she attacks him out of rage."
2020,946,Stop the Emperor of the Sea! Queen's Secret Plan!,2020-10-18,7.7,703.0,"Luffy attempts to defend against Big Mom's attack, but she sends him and Hyogoro crashing into a wall. They both survived, but Big Mom continues attacking Luffy, chasing him around the Prisoner Mines."
2020,947,The Ultimate Weapon! Excite Bullets Aimed at Luffy,2020-10-25,7.6,702.0,"Right after Big Mom regains her memories, she suddenly faints. Queen quickly orders to restrain Big Mom and escorts her to Onigashima. With both Queen and Big Mom away, Luffy continues practicing with advanced Busoshoku Haki."
2020,948,Start Fighting Back! Luffy and the Red Scabbard Samurai!,2020-11-01,7.7,723.0,"Raizo freed Kawamastsu and with Luffy, Chopper, Kiku and Hyogoro they start fighting the Hundred Beast Pirates of the Udon prison meanwhile zoro and Hyori got attacked by Fukurokoji's underlings."
